chip_peak_id	chip_peak_start	chip_peak_stop	nearby_ensembl_gene_id	nearby_gene_name	nearby_gene_tss
CRX.5239	45364730	45364894	ENSMUSG00000040364.9	Sec1	45343826
CRX.5239	45364730	45364894	ENSMUSG00000003273.15	Car11	45349267
CRX.5239	45364730	45364894	ENSMUSG00000059824.13	Dbp	45354512
CRX.5239	45364730	45364894	ENSMUSG00000059070.17	Rpl18	45364881
CRX.5239	45364730	45364894	ENSMUSG00000057342.16	Sphk2	45367426
CRX.5239	45364730	45364894	ENSMUSG00000054161.13	Fam83e	45370636
CRX.5239	45364730	45364894	ENSMUSG00000070563.7	Spaca4	45375237
CRX.5239	45364730	45364894	ENSMUSG00000003271.18	Sult2b1	45391907
CRX.5239	45364730	45364894	ENSMUSG00000062044.17	Lmtk3	45433162
CRX.5239	45364730	45364894	ENSMUSG00000003269.19	Cyth2	45463735
CRX.5242	45472790	45472954	ENSMUSG00000070563.7	Spaca4	45375237
CRX.5242	45472790	45472954	ENSMUSG00000003271.18	Sult2b1	45391907
CRX.5242	45472790	45472954	ENSMUSG00000062044.17	Lmtk3	45433162
CRX.5242	45472790	45472954	ENSMUSG00000003269.19	Cyth2	45463735
CRX.5242	45472790	45472954	ENSMUSG00000058743.7	Kcnj14	45474206
CRX.5242	45472790	45472954	ENSMUSG00000053801.19	Grwd1	45480368
CRX.5242	45472790	45472954	ENSMUSG00000002771.13	Grin2d	45516553
CRX.5242	45472790	45472954	ENSMUSG00000002778.15	Kdelr1	45522196
CRX.5242	45472790	45472954	ENSMUSG00000040231.17	Syngr4	45546138
CRX.5242	45472790	45472954	ENSMUSG00000002781.20	Tmem143	45546365
CRX.5242	45472790	45472954	ENSMUSG00000040212.13	Emp3	45570275
CRX.5250	46488912	46489076	ENSMUSG00000074115.6	Saa1	46392404
CRX.5250	46488912	46489076	ENSMUSG00000057465.6	Saa2	46401214
CRX.5250	46488912	46489076	ENSMUSG00000014418.17	Hps5	46445451
CRX.5250	46488912	46489076	ENSMUSG00000006599.14	Gtf2h1	46446095
CRX.5250	46488912	46489076	ENSMUSG00000063229.16	Ldha	46496506
CRX.5250	46488912	46489076	ENSMUSG00000030851.16	Ldhc	46510627
CRX.5250	46488912	46489076	ENSMUSG00000014402.16	Tsg101	46569717
CRX.5251	46496205	46496369	ENSMUSG00000057465.6	Saa2	46401214
CRX.5251	46496205	46496369	ENSMUSG00000014418.17	Hps5	46445451
CRX.5251	46496205	46496369	ENSMUSG00000006599.14	Gtf2h1	46446095
CRX.5251	46496205	46496369	ENSMUSG00000063229.16	Ldha	46496506
CRX.5251	46496205	46496369	ENSMUSG00000030851.16	Ldhc	46510627
CRX.5251	46496205	46496369	ENSMUSG00000014402.16	Tsg101	46569717
CRX.5257	51655843	51656007	ENSMUSG00000074093.5	Svip	51655766
CRX.5257	51655843	51656007	ENSMUSG00000094445.8	1700015G11Rik	51665451
CRX.5260	63937105	63937269	ENSMUSG00000030522.15	Mtmr10	63937418
CRX.5260	63937105	63937269	ENSMUSG00000033458.18	Fan1	64023828
CRX.5262	64998907	64999071	ENSMUSG00000030516.15	Tjp1	65020987
CRX.5264	65286245	65286409	ENSMUSG00000030515.10	Tarsl2	65294646
CRX.5264	65286245	65286409	ENSMUSG00000078681.11	Tm2d3	65340917
CRX.5266	65759148	65759312	ENSMUSG00000108793.2	Gm45213	65693350
CRX.5266	65759148	65759312	ENSMUSG00000030512.14	Snrpa1	65710086
CRX.5266	65759148	65759312	ENSMUSG00000075701.11	Selenos	65729397
CRX.5266	65759148	65759312	ENSMUSG00000032640.11	Chsy1	65759263
CRX.5268	65826127	65826291	ENSMUSG00000075701.11	Selenos	65729397
CRX.5268	65826127	65826291	ENSMUSG00000032640.11	Chsy1	65759263
CRX.5269	65845798	65845962	ENSMUSG00000032640.11	Chsy1	65759263
CRX.5281	73229657	73229821	ENSMUSG00000078671.12	Chd2	73191494
CRX.5282	74927635	74927799	ENSMUSG00000053025.14	Sv2b	74959010
CRX.5291	79728553	79728717	ENSMUSG00000048897.16	Zfp710	79674562
CRX.5291	79728553	79728717	ENSMUSG00000030541.17	Idh2	79765140
CRX.5296	80296274	80296438	ENSMUSG00000030527.16	Crtc3	80338625
CRX.5297	80305643	80305807	ENSMUSG00000030527.16	Crtc3	80338625
CRX.5301	80988359	80988523	ENSMUSG00000061787.16	Rps17	80995002
CRX.5308	84328589	84328753	ENSMUSG00000030630.17	Fah	84255150
CRX.5308	84328589	84328753	ENSMUSG00000030629.16	Zfand6	84339165
CRX.5321	92523692	92523856	ENSMUSG00000030641.11	Ddias	92523455
CRX.5321	92523692	92523856	ENSMUSG00000061119.8	Prcp	92524460
CRX.5324	97130361	97130525	ENSMUSG00000030647.9	Ndufc2	97049210
CRX.5324	97130361	97130525	ENSMUSG00000035686.9	Thrsp	97066937
CRX.5324	97130361	97130525	ENSMUSG00000051727.15	Kctd14	97100530
CRX.5324	97130361	97130525	ENSMUSG00000025133.10	Ints4	97130163
CRX.5324	97130361	97130525	ENSMUSG00000035642.17	Aamdc	97228703
CRX.5324	97130361	97130525	ENSMUSG00000035623.15	Rsf1	97229104
CRX.5335	99029827	99029991	ENSMUSG00000070436.13	Serpinh1	99002321
CRX.5335	99029827	99029991	ENSMUSG00000035314.11	Gdpd5	99073320
CRX.5335	99029827	99029991	ENSMUSG00000035298.9	Klhl35	99115211
CRX.5339	99487569	99487733	ENSMUSG00000073997.4	Or2at1	99412715
CRX.5339	99487569	99487733	ENSMUSG00000035239.7	Neu3	99477624
CRX.5339	99487569	99487733	ENSMUSG00000035227.8	Spcs2	99508118
CRX.5339	99487569	99487733	ENSMUSG00000035211.11	Xrra1	99508323
CRX.5341	99553589	99553753	ENSMUSG00000035239.7	Neu3	99477624
CRX.5341	99553589	99553753	ENSMUSG00000035227.8	Spcs2	99508118
CRX.5341	99553589	99553753	ENSMUSG00000035211.11	Xrra1	99508323
CRX.5341	99553589	99553753	ENSMUSG00000058761.6	Rnf169	99629655
CRX.5346	100312496	100312660	ENSMUSG00000030706.18	Mrpl48	100232309
CRX.5346	100312496	100312660	ENSMUSG00000030704.15	Rab6a	100256793
CRX.5346	100312496	100312660	ENSMUSG00000030701.18	Plekhb1	100311621
CRX.5346	100312496	100312660	ENSMUSG00000029461.18	Fam168a	100355933
CRX.5349	100990980	100991144	ENSMUSG00000047767.18	Atg16l2	100951295
CRX.5349	100990980	100991144	ENSMUSG00000030688.16	Stard10	100966293
CRX.5349	100990980	100991144	ENSMUSG00000032812.19	Arap1	101022200
CRX.5349	100990980	100991144	ENSMUSG00000030653.18	Gm45837	101060093
CRX.5353	101339793	101339957	ENSMUSG00000001829.18	Clpb	101312912
CRX.5359	105072980	105073144	ENSMUSG00000050266.7	Or52b1	104983311
CRX.5359	105072980	105073144	ENSMUSG00000043948.3	Or52b2	104991477
CRX.5359	105072980	105073144	ENSMUSG00000073906.4	Or52w1	105017437
CRX.5359	105072980	105073144	ENSMUSG00000078611.4	Gm5901	105024257
CRX.5359	105072980	105073144	ENSMUSG00000044465.20	Fhip1b	105049209
CRX.5359	105072980	105073144	ENSMUSG00000030897.6	Cnga4	105053775
CRX.5359	105072980	105073144	ENSMUSG00000030898.16	Cckbr	105074938
CRX.5359	105072980	105073144	ENSMUSG00000037060.4	Cavin3	105131507
CRX.5363	105283454	105283618	ENSMUSG00000037049.10	Smpd1	105203567
CRX.5363	105283454	105283618	ENSMUSG00000037032.17	Apbb1	105230485
CRX.5363	105283454	105283618	ENSMUSG00000030895.10	Hpx	105249344
CRX.5363	105283454	105283618	ENSMUSG00000036989.17	Trim3	105282767
CRX.5363	105283454	105283618	ENSMUSG00000030881.16	Arfip2	105289623
CRX.5363	105283454	105283618	ENSMUSG00000110234.3	Gm45799	105289777
CRX.5363	105283454	105283618	ENSMUSG00000089847.9	Timm10b	105289797
CRX.5363	105283454	105283618	ENSMUSG00000030882.20	Dnhd1	105300034
CRX.5368	108561270	108561434	ENSMUSG00000066240.4	Or10a49	108471586
CRX.5368	108561270	108561434	ENSMUSG00000046431.3	Or10a3	108484213
CRX.5368	108561270	108561434	ENSMUSG00000066239.3	Or10a3n	108493627
CRX.5368	108561270	108561434	ENSMUSG00000049709.5	Nlrp10	108529385
CRX.5368	108561270	108561434	ENSMUSG00000031029.7	Eif3f	108533624
CRX.5368	108561270	108561434	ENSMUSG00000031028.15	Tub	108610032
CRX.5369	108580089	108580253	ENSMUSG00000046431.3	Or10a3	108484213
CRX.5369	108580089	108580253	ENSMUSG00000066239.3	Or10a3n	108493627
CRX.5369	108580089	108580253	ENSMUSG00000049709.5	Nlrp10	108529385
CRX.5369	108580089	108580253	ENSMUSG00000031029.7	Eif3f	108533624
CRX.5369	108580089	108580253	ENSMUSG00000031028.15	Tub	108610032
CRX.5370	108602920	108603084	ENSMUSG00000049709.5	Nlrp10	108529385
CRX.5370	108602920	108603084	ENSMUSG00000031029.7	Eif3f	108533624
CRX.5370	108602920	108603084	ENSMUSG00000031028.15	Tub	108610032
CRX.5370	108602920	108603084	ENSMUSG00000048330.15	Ric3	108682538
CRX.5372	108830027	108830191	ENSMUSG00000036111.9	Lmo1	108769726
CRX.5373	108831254	108831418	ENSMUSG00000036111.9	Lmo1	108769726
CRX.5392	112848562	112848726	ENSMUSG00000055116.9	Arntl	112833830
CRX.5392	112848562	112848726	ENSMUSG00000038187.15	Btbd10	112946492
CRX.5395	112948456	112948620	ENSMUSG00000038187.15	Btbd10	112946492
CRX.5395	112948456	112948620	ENSMUSG00000059077.7	Pth	112987777
CRX.5409	117050547	117050711	ENSMUSG00000030657.12	Xylt1	116980214
CRX.5410	117071515	117071679	ENSMUSG00000030657.12	Xylt1	116980214
CRX.5418	118084037	118084201	ENSMUSG00000058420.9	Syt17	118042783
CRX.5418	118084037	118084201	ENSMUSG00000095115.3	Itpripl2	118091198
CRX.5418	118084037	118084201	ENSMUSG00000030652.12	Coq7	118132524
CRX.5418	118084037	118084201	ENSMUSG00000042246.6	Tmc7	118183959
CRX.5421	119460976	119461140	ENSMUSG00000030924.17	Rexo5	119393233
CRX.5421	119460976	119461140	ENSMUSG00000030929.18	Eri2	119393281
CRX.5421	119460976	119461140	ENSMUSG00000048787.14	Dcun1d3	119494968
CRX.5421	119460976	119461140	ENSMUSG00000030922.13	Lyrm1	119495084
CRX.5431	122993255	122993419	ENSMUSG00000030766.16	Arhgap17	122969109
CRX.5431	122993255	122993419	ENSMUSG00000030763.8	Lcmt1	122977205
CRX.5431	122993255	122993419	ENSMUSG00000030762.12	Aqp8	123061535
CRX.5435	125685541	125685705	ENSMUSG00000046182.9	Gsg1l	125681583
CRX.5437	125956314	125956478	ENSMUSG00000030742.8	Lat	125968706
CRX.5437	125956314	125956478	ENSMUSG00000030741.16	Spns1	125976622
CRX.5437	125956314	125956478	ENSMUSG00000030722.8	Nfatc2ip	125995909
CRX.5437	125956314	125956478	ENSMUSG00000030724.8	Cd19	126014061
CRX.5437	125956314	125956478	ENSMUSG00000030727.13	Rabep2	126028238
CRX.5442	126165569	126165733	ENSMUSG00000030733.11	Sh2b1	126073994
CRX.5442	126165569	126165733	ENSMUSG00000073838.11	Tufm	126086533
CRX.5442	126165569	126165733	ENSMUSG00000032637.16	Atxn2l	126102527
CRX.5442	126165569	126165733	ENSMUSG00000030738.12	Eif3c	126165583
CRX.5442	126165569	126165733	ENSMUSG00000042759.13	Apobr	126184114
CRX.5442	126165569	126165733	ENSMUSG00000030720.17	Cln3	126184989
CRX.5442	126165569	126165733	ENSMUSG00000044701.6	Il27	126194113
CRX.5442	126165569	126165733	ENSMUSG00000030717.10	Nupr1	126224848
CRX.5442	126165569	126165733	ENSMUSG00000030714.15	Sgf29	126248481
CRX.5444	126396415	126396579	ENSMUSG00000030707.16	Coro1a	126303392
CRX.5444	126396415	126396579	ENSMUSG00000063065.14	Mapk3	126358773
CRX.5444	126396415	126396579	ENSMUSG00000030703.9	Gdpd3	126365506
CRX.5444	126396415	126396579	ENSMUSG00000042675.16	Ypel3	126376173
CRX.5444	126396415	126396579	ENSMUSG00000030699.17	Tbx6	126380655
CRX.5444	126396415	126396579	ENSMUSG00000030697.8	Ppp4c	126391512
CRX.5444	126396415	126396579	ENSMUSG00000030695.17	Aldoa	126398313
CRX.5444	126396415	126396579	ENSMUSG00000114515.3	Aldoa	126408280
CRX.5444	126396415	126396579	ENSMUSG00000058966.14	Tlcd3b	126422475
CRX.5444	126396415	126396579	ENSMUSG00000045989.5	4930451I11Rik	126430668
CRX.5444	126396415	126396579	ENSMUSG00000052301.15	Doc2a	126446725
CRX.5444	126396415	126396579	ENSMUSG00000042606.10	Hirip3	126461144
CRX.5444	126396415	126396579	ENSMUSG00000030689.16	Ino80e	126461533
CRX.5444	126396415	126396579	ENSMUSG00000059981.13	Taok2	126483875
CRX.5453	127048353	127048517	ENSMUSG00000054381.6	Zfp747	126975222
CRX.5453	127048353	127048517	ENSMUSG00000030823.7	9130019O22Rik	126986338
CRX.5453	127048353	127048517	ENSMUSG00000078580.4	E430018J23Rik	126992791
CRX.5453	127048353	127048517	ENSMUSG00000045757.7	Zfp764	127005994
CRX.5453	127048353	127048517	ENSMUSG00000045251.14	Zfp688	127021206
CRX.5453	127048353	127048517	ENSMUSG00000048921.12	Zfp689	127048330
CRX.5453	127048353	127048517	ENSMUSG00000030822.16	Prr14	127070662
CRX.5453	127048353	127048517	ENSMUSG00000042423.10	Fbrs	127078371
CRX.5453	127048353	127048517	ENSMUSG00000053877.13	Srcap	127112190
CRX.5453	127048353	127048517	ENSMUSG00000107023.3	Gm42715	127118756
CRX.5456	127077556	127077720	ENSMUSG00000030823.7	9130019O22Rik	126986338
CRX.5456	127077556	127077720	ENSMUSG00000078580.4	E430018J23Rik	126992791
CRX.5456	127077556	127077720	ENSMUSG00000045757.7	Zfp764	127005994
CRX.5456	127077556	127077720	ENSMUSG00000045251.14	Zfp688	127021206
CRX.5456	127077556	127077720	ENSMUSG00000048921.12	Zfp689	127048330
CRX.5456	127077556	127077720	ENSMUSG00000030822.16	Prr14	127070662
CRX.5456	127077556	127077720	ENSMUSG00000042423.10	Fbrs	127078371
CRX.5456	127077556	127077720	ENSMUSG00000053877.13	Srcap	127112190
CRX.5456	127077556	127077720	ENSMUSG00000107023.3	Gm42715	127118756
CRX.5456	127077556	127077720	ENSMUSG00000106715.4	Tmem265	127160562
CRX.5456	127077556	127077720	ENSMUSG00000030815.12	Phkg2	127172701
CRX.5460	127345145	127345309	ENSMUSG00000030814.18	Bcl7c	127307811
CRX.5460	127345145	127345309	ENSMUSG00000042340.7	Ctf1	127311908
CRX.5460	127345145	127345309	ENSMUSG00000060034.6	Ctf2	127324788
CRX.5460	127345145	127345309	ENSMUSG00000030811.15	Fbxl19	127345947
CRX.5460	127345145	127345309	ENSMUSG00000043964.15	Orai3	127368987
CRX.5460	127345145	127345309	ENSMUSG00000042308.15	Setd1a	127375842
CRX.5460	127345145	127345309	ENSMUSG00000108815.2	Gm49388	127384780
CRX.5460	127345145	127345309	ENSMUSG00000042289.12	Hsd3b7	127399776
CRX.5460	127345145	127345309	ENSMUSG00000030806.7	Stx1b	127423721
CRX.5460	127345145	127345309	ENSMUSG00000030805.15	Stx4a	127440936
CRX.5462	127373646	127373810	ENSMUSG00000030814.18	Bcl7c	127307811
CRX.5462	127373646	127373810	ENSMUSG00000042340.7	Ctf1	127311908
CRX.5462	127373646	127373810	ENSMUSG00000060034.6	Ctf2	127324788
CRX.5462	127373646	127373810	ENSMUSG00000030811.15	Fbxl19	127345947
CRX.5462	127373646	127373810	ENSMUSG00000043964.15	Orai3	127368987
CRX.5462	127373646	127373810	ENSMUSG00000042308.15	Setd1a	127375842
CRX.5462	127373646	127373810	ENSMUSG00000108815.2	Gm49388	127384780
CRX.5462	127373646	127373810	ENSMUSG00000042289.12	Hsd3b7	127399776
CRX.5462	127373646	127373810	ENSMUSG00000030806.7	Stx1b	127423721
CRX.5462	127373646	127373810	ENSMUSG00000030805.15	Stx4a	127440936
CRX.5463	127468523	127468687	ENSMUSG00000043964.15	Orai3	127368987
CRX.5463	127468523	127468687	ENSMUSG00000042308.15	Setd1a	127375842
CRX.5463	127468523	127468687	ENSMUSG00000108815.2	Gm49388	127384780
CRX.5463	127468523	127468687	ENSMUSG00000042289.12	Hsd3b7	127399776
CRX.5463	127468523	127468687	ENSMUSG00000030806.7	Stx1b	127423721
CRX.5463	127468523	127468687	ENSMUSG00000030805.15	Stx4a	127440936
CRX.5463	127468523	127468687	ENSMUSG00000049728.15	Zfp668	127476000
CRX.5463	127468523	127468687	ENSMUSG00000049739.11	Zfp646	127476873
CRX.5463	127468523	127468687	ENSMUSG00000044139.13	Prss53	127490142
CRX.5463	127468523	127468687	ENSMUSG00000030804.9	Gm21974	127494626
CRX.5463	127468523	127468687	ENSMUSG00000096145.3	Vkorc1	127494789
CRX.5463	127468523	127468687	ENSMUSG00000030802.15	Bckdk	127503254
CRX.5463	127468523	127468687	ENSMUSG00000030801.11	Kat8	127511688
CRX.5463	127468523	127468687	ENSMUSG00000030800.11	Prss8	127529276
CRX.5463	127468523	127468687	ENSMUSG00000070371.12	Prss36	127545897
CRX.5463	127468523	127468687	ENSMUSG00000030795.19	Fus	127566629
CRX.5470	130255021	130255185	ENSMUSG00000030852.19	Tacc2	130179214
CRX.5473	130541493	130541657	ENSMUSG00000040268.18	Plekha1	130467628
CRX.5473	130541493	130541657	ENSMUSG00000006205.14	Htra1	130537933
CRX.5473	130541493	130541657	ENSMUSG00000047517.14	Dmbt1	130633799
CRX.5479	132523830	132523994	ENSMUSG00000030960.17	Eef1akmt2	132454402
CRX.5479	132523830	132523994	ENSMUSG00000030965.20	Abraxas2	132460954
CRX.5479	132523830	132523994	ENSMUSG00000030967.16	Zranb1	132549897
CRX.5479	132523830	132523994	ENSMUSG00000030970.17	Ctbp2	132616977
CRX.5480	132548951	132549115	ENSMUSG00000030960.17	Eef1akmt2	132454402
CRX.5480	132548951	132549115	ENSMUSG00000030965.20	Abraxas2	132460954
CRX.5480	132548951	132549115	ENSMUSG00000030967.16	Zranb1	132549897
CRX.5480	132548951	132549115	ENSMUSG00000030970.17	Ctbp2	132616977
CRX.5483	132617287	132617451	ENSMUSG00000030967.16	Zranb1	132549897
CRX.5483	132617287	132617451	ENSMUSG00000030970.17	Ctbp2	132616977
CRX.5484	133310952	133311116	ENSMUSG00000039990.17	Edrf1	133239272
CRX.5484	133310952	133311116	ENSMUSG00000030981.10	Mmp21	133281790
CRX.5484	133310952	133311116	ENSMUSG00000030979.14	Uros	133311010
CRX.5484	133310952	133311116	ENSMUSG00000030983.5	Bccip	133311062
CRX.5484	133310952	133311116	ENSMUSG00000030986.14	Dhx32	133378532
CRX.5484	133310952	133311116	ENSMUSG00000053111.14	Fank1	133378590
CRX.5485	134477044	134477208	ENSMUSG00000073805.6	Insyn2a	134540159
CRX.5494	138853218	138853382	ENSMUSG00000015981.13	Stk32c	138768433
CRX.5494	138853218	138853382	ENSMUSG00000015980.15	Lrrc27	138792904
CRX.5494	138853218	138853382	ENSMUSG00000060260.14	Pwwp2b	138828403
CRX.5495	138857588	138857752	ENSMUSG00000015981.13	Stk32c	138768433
CRX.5495	138857588	138857752	ENSMUSG00000015980.15	Lrrc27	138792904
CRX.5495	138857588	138857752	ENSMUSG00000060260.14	Pwwp2b	138828403
CRX.5510	141176941	141177105	ENSMUSG00000025512.16	Chid1	141119770
CRX.5510	141176941	141177105	ENSMUSG00000002957.12	Ap2a2	141142086
CRX.5510	141176941	141177105	ENSMUSG00000118661.1	Muc6	141241641
CRX.5510	141176941	141177105	ENSMUSG00000025515.17	Muc2	141276583
CRX.5513	141515377	141515541	ENSMUSG00000025139.15	Tollip	141456224
CRX.5513	141515377	141515541	ENSMUSG00000053046.17	Brsk2	141503823
CRX.5513	141515377	141515541	ENSMUSG00000025147.8	Mob2	141579812
CRX.5514	141642704	141642868	ENSMUSG00000025147.8	Mob2	141579812
CRX.5514	141642704	141642868	ENSMUSG00000037887.12	Dusp8	141649009
CRX.5514	141642704	141642868	ENSMUSG00000109859.2	Gm45618	141674466
CRX.5514	141642704	141642868	ENSMUSG00000110091.2	Gm39115	141689771
CRX.5514	141642704	141642868	ENSMUSG00000110061.2	Gm45337	141698344
CRX.5514	141642704	141642868	ENSMUSG00000109655.2	Gm29735	141710850
CRX.5514	141642704	141642868	ENSMUSG00000090471.3	Gm4553	141719476
CRX.5514	141642704	141642868	ENSMUSG00000054759.7	Krtap5-2	141729742
CRX.5516	141926515	141926679	ENSMUSG00000056885.6	Gm4559	141828100
CRX.5516	141926515	141926679	ENSMUSG00000066100.8	Krtap5-1	141850855
CRX.5516	141926515	141926679	ENSMUSG00000045236.6	Krtap5-4	141857286
CRX.5516	141926515	141926679	ENSMUSG00000045777.15	Ifitm10	141927490
CRX.5516	141926515	141926679	ENSMUSG00000110040.2	Gm49369	141936404
CRX.5516	141926515	141926679	ENSMUSG00000007891.17	Ctsd	141941775
CRX.5516	141926515	141926679	ENSMUSG00000031098.19	Syt8	141988714
CRX.5516	141926515	141926679	ENSMUSG00000031097.16	Tnni2	141996908
CRX.5516	141926515	141926679	ENSMUSG00000018819.11	Lsp1	142014546
CRX.5523	3463763	3463927	ENSMUSG00000004568.14	Arhgef18	3403437
CRX.5523	3463763	3463927	ENSMUSG00000069633.13	Pex11g	3517680
CRX.5523	3463763	3463927	ENSMUSG00000040340.14	Tex45	3520862
CRX.5523	3463763	3463927	ENSMUSG00000047264.9	Zfp358	3545009
CRX.5523	3463763	3463927	ENSMUSG00000004567.17	Mcoln1	3550457
CRX.5525	3691209	3691373	ENSMUSG00000065952.14	Rps23rg1	3617998
CRX.5525	3691209	3691373	ENSMUSG00000044433.17	Camsap3	3637812
CRX.5525	3691209	3691373	ENSMUSG00000019470.13	Xab2	3671316
CRX.5525	3691209	3691373	ENSMUSG00000087687.4	Pet100	3671551
CRX.5525	3691209	3691373	ENSMUSG00000004630.19	Pcp2	3675545
CRX.5525	3691209	3691373	ENSMUSG00000004626.15	Stxbp2	3680955
CRX.5525	3691209	3691373	ENSMUSG00000012705.17	Retn	3705770
CRX.5525	3691209	3691373	ENSMUSG00000013974.4	Mcemp1	3715754
CRX.5525	3691209	3691373	ENSMUSG00000089665.3	Fcor	3722362
CRX.5525	3691209	3691373	ENSMUSG00000040236.5	Trappc5	3726510
CRX.5525	3691209	3691373	ENSMUSG00000005540.11	Fcer2a	3744175
CRX.5525	3691209	3691373	ENSMUSG00000074491.10	Clec4g	3770651
CRX.5534	12818361	12818525	ENSMUSG00000000759.15	Tubgcp3	12722248
CRX.5534	12818361	12818525	ENSMUSG00000031441.16	Atp11a	12807016
CRX.5536	13156422	13156586	ENSMUSG00000031443.8	F7	13076034
CRX.5536	13156422	13156586	ENSMUSG00000031444.17	F10	13087322
CRX.5536	13156422	13156586	ENSMUSG00000031445.6	Proz	13110965
CRX.5536	13156422	13156586	ENSMUSG00000038542.15	Pcid2	13155459
CRX.5536	13156422	13156586	ENSMUSG00000031446.15	Cul4a	13155621
CRX.5536	13156422	13156586	ENSMUSG00000031447.8	Lamp1	13209161
CRX.5536	13156422	13156586	ENSMUSG00000038515.11	Grtp1	13250535
CRX.5538	13231192	13231356	ENSMUSG00000038542.15	Pcid2	13155459
CRX.5538	13231192	13231356	ENSMUSG00000031446.15	Cul4a	13155621
CRX.5538	13231192	13231356	ENSMUSG00000031447.8	Lamp1	13209161
CRX.5538	13231192	13231356	ENSMUSG00000038515.11	Grtp1	13250535
CRX.5538	13231192	13231356	ENSMUSG00000031448.13	Adprhl1	13304162
CRX.5539	13238263	13238427	ENSMUSG00000038542.15	Pcid2	13155459
CRX.5539	13238263	13238427	ENSMUSG00000031446.15	Cul4a	13155621
CRX.5539	13238263	13238427	ENSMUSG00000031447.8	Lamp1	13209161
CRX.5539	13238263	13238427	ENSMUSG00000038515.11	Grtp1	13250535
CRX.5539	13238263	13238427	ENSMUSG00000031448.13	Adprhl1	13304162
CRX.5539	13238263	13238427	ENSMUSG00000038506.14	Dcun1d2	13337841
CRX.5539	13238263	13238427	ENSMUSG00000038497.8	Tmco3	13338211
CRX.5545	13456168	13456332	ENSMUSG00000038482.12	Tfdp1	13388751
CRX.5545	13456168	13456332	ENSMUSG00000031449.11	Atp4b	13446825
CRX.5545	13456168	13456332	ENSMUSG00000031450.9	Grk1	13455081
CRX.5545	13456168	13456332	ENSMUSG00000038457.18	Tmem255b	13485459
CRX.5545	13456168	13456332	ENSMUSG00000031451.7	Gas6	13544490
CRX.5546	13539917	13540081	ENSMUSG00000031449.11	Atp4b	13446825
CRX.5546	13539917	13540081	ENSMUSG00000031450.9	Grk1	13455081
CRX.5546	13539917	13540081	ENSMUSG00000038457.18	Tmem255b	13485459
CRX.5546	13539917	13540081	ENSMUSG00000031451.7	Gas6	13544490
CRX.5546	13539917	13540081	ENSMUSG00000031452.16	1700029H14Rik	13612461
CRX.5560	23349155	23349319	ENSMUSG00000031539.7	Ap3m2	23295620
CRX.5560	23349155	23349319	ENSMUSG00000031540.15	Kat6a	23349551
CRX.5562	25596163	25596327	ENSMUSG00000031555.16	Adam9	25506943
CRX.5562	25596163	25596327	ENSMUSG00000031556.7	Tm2d2	25507227
CRX.5562	25596163	25596327	ENSMUSG00000037406.8	Htra4	25528978
CRX.5562	25596163	25596327	ENSMUSG00000031557.17	Plekha2	25592392
CRX.5562	25596163	25596327	ENSMUSG00000065954.12	Tacc1	25691558
CRX.5563	25625503	25625667	ENSMUSG00000037406.8	Htra4	25528978
CRX.5563	25625503	25625667	ENSMUSG00000031557.17	Plekha2	25592392
CRX.5563	25625503	25625667	ENSMUSG00000065954.12	Tacc1	25691558
CRX.5564	26238350	26238514	ENSMUSG00000031570.18	Plpp5	26210064
CRX.5564	26238350	26238514	ENSMUSG00000061313.11	Ddhd2	26244308
CRX.5564	26238350	26238514	ENSMUSG00000037316.10	Bag4	26275315
CRX.5564	26238350	26238514	ENSMUSG00000037296.8	Lsm1	26275316
CRX.5564	26238350	26238514	ENSMUSG00000031574.9	Star	26298502
CRX.5564	26238350	26238514	ENSMUSG00000031575.19	Ash2l	26330815
CRX.5566	26588367	26588531	ENSMUSG00000015994.11	Fnta	26505678
CRX.5566	26588367	26588531	ENSMUSG00000037234.18	Hook3	26609252
CRX.5566	26588367	26588531	ENSMUSG00000013878.19	Rnf170	26609396
CRX.5566	26588367	26588531	ENSMUSG00000109850.2	Gm45692	26609562
CRX.5566	26588367	26588531	ENSMUSG00000037214.13	Thap1	26648169
CRX.5567	26595497	26595661	ENSMUSG00000015994.11	Fnta	26505678
CRX.5567	26595497	26595661	ENSMUSG00000037234.18	Hook3	26609252
CRX.5567	26595497	26595661	ENSMUSG00000013878.19	Rnf170	26609396
CRX.5567	26595497	26595661	ENSMUSG00000109850.2	Gm45692	26609562
CRX.5567	26595497	26595661	ENSMUSG00000037214.13	Thap1	26648169
CRX.5573	31677197	31677361	ENSMUSG00000039661.15	Dusp26	31579499
CRX.5573	31677197	31677361	ENSMUSG00000039328.12	Rnf122	31601858
CRX.5573	31677197	31677361	ENSMUSG00000031577.11	Tti2	31640355
CRX.5573	31677197	31677361	ENSMUSG00000031578.6	Mak16	31658792
CRX.5573	31677197	31677361	ENSMUSG00000046152.17	Fut10	31677375
CRX.5577	36056119	36056283	ENSMUSG00000031527.8	Eri1	35962687
CRX.5577	36056119	36056283	ENSMUSG00000070056.7	Mfhas1	36054952
CRX.5578	36115923	36116087	ENSMUSG00000070056.7	Mfhas1	36054952
CRX.5582	36758077	36758241	ENSMUSG00000039633.8	Lonrf1	36716670
CRX.5588	37376486	37376650	ENSMUSG00000031523.17	Dlc1	37419596
CRX.5588	37376486	37376650	ENSMUSG00000074384.5	AI429214	37460758
